Entry;name;Number
13737;Marandis' Sister;10
13738;Veng;20
13739;Maraudos;20
13740;Magra;20
13741;Gelk;20
13742;Kolk;20
13743;Corrupt Force of Nature;20
13756;PvP Graveyard Credit Marker;23
13776;Corporal Teeka Bloodsnarl;23
13777;Sergeant Durgen Stormpike;23
13778;PvP Tower Credit Marker;23
13796;PvP Mine Credit Marker;23
13797;Mountaineer Boombellow;23
13798;Jotek;23
13816;Prospector Stonehewer;23
13817;Voggah Deathgrip;23
13836;Burning Blade Nightmare;10
13837;Captured Stallion;11
13838;Testing Totem;1
13839;Royal Dreadguard;12
13840;Warmaster Laggrond;23
13841;Lieutenant Haggerdin;23
13842;Frostwolf Ambassador Rokhstrom;23
13843;Lieutenant Rotimer;23
13856;Alliance Res Fixer;14
13857;Horde Res Fixer;14
13876;Mekgineer Trigger;11
13896;Scalebeard;12
13916;Dire Maul Crystal Totem;21
13917;Izzy Coppergrab;14
13936;Ravenholdt;10
13956;Winterax Mystic;23
13957;Winterax Warrior;23
13958;Winterax Seer;23
13959;Alterac Yeti;23
13976;Tortured Drake;24
13977;Gash'nak the Cannibal;14
13996;Blackwing Technician;24
14016;Ushalac the Gloomdweller;14
14017;Withered Troll;14
14018;Rezrelek;14
14019;Tatterhide;14
14020;Chromaggus;24
14021;Winterax Sentry;14
14022;Corrupted Red Whelp;24
14023;Corrupted Green Whelp;24
14024;Corrupted Blue Whelp;24
14025;Corrupted Bronze Whelp;24
14026;Trigger Guse;23
14027;Trigger Mulverick;23
14028;Trigger Jeztor;23
14029;Trigger Ichman;23
14030;Trigger Slidore;23
14031;Trigger Vipore;23
14041;Haggle;14
14042;Rytama;14
14061;Phase Lasher (Fire);13
14062;Phase Lasher (Nature);13
14063;Phase Lasher (Arcane);13
14081;Demon Portal;24
14101;Enraged Felguard;24
14121;Deeprun Diver;14
14122;Massive Geyser;25
14123;Steeljaw Snapper;11
14141;Stormpike Reclaimer;23
14142;Frostwolf Reclaimer;23
14143;Ar'lia;14
14144;Taroen;14
14145;Ja'ker;14
14146;Urrul;14
14147;Lorael;14
14148;Fre'an;14
14161;Karana;14
14162;RaidMage;14
14181;[PH] Graveyard Herald;1
14182;Bounty Hunter Kolark;21
14183;Artilleryman Sheldonore;21
14184;Phase Lasher (Frost);13
14185;Najak Hexxen;23
14186;Ravak Grimtotem;23
14187;Athramanis;23
14188;Dirk Swindle;23
14201;[UNUSED] Sid Stuco;2
14221;Gravis Slipknot;6
14222;Araga;7
14223;Cranky Benj;11
14224;7:XT;10
14225;Prince Kellen;10
14226;Kaskk;10
14227;Hissperak;10
14228;Giggler;10
14229;Accursed Slitherblade;10
14230;Burgle Eye;10
14231;Drogoth the Roamer;10
14232;Dart;10
14233;Ripscale;10
14234;Hayoc;10
14235;The Rot;10
14236;Lord Angler;10
14237;Oozeworm;10
14241;Ironbark the Redeemed;21
14242;[UNUSED] Sulhasa;21
14261;Blue Drakonid;24
14262;Green Drakonid;24
14263;Bronze Drakonid;24
14264;Red Drakonid;24
14265;Black Drakonid;24
14266;Shanda the Spinner;2
14267;Emogg the Crusher;2
14268;Lord Condar;2
14269;Seeker Aqualon;13
14270;Squiddic;2
14271;Ribchaser;2
14272;Snarlflare;2
14273;Boulderheart;3
14274;Winterax Tracker;1
14275;Tamra Stormpike;5
14276;Scargil;5
14277;Lady Zephris;5
14278;Ro'Bark;3
14279;Creepthess;3
14280;Big Samras;9
14281;Jimmy the Bleeder;6
14282;Frostwolf Bloodhound;23
14283;Stormpike Owl;23
14284;Stormpike Battleguard;23
14285;Frostwolf Battleguard;23
14301;Brinna Valanaar;12
14302;Chromatic Drakonid;24
14303;Petrified Guardian;21
14304;Kor'kron Elite;14
14305;Human Orphan;20
14306;Eskhandar;21
14307;Black Drakonid Spawner;1
14308;Ferra;21
14309;Red Drakonid Spawner;1
14310;Green Drakonid Spawner;1
14311;Bronze Drakonid Spawner;1
14312;Blue Drakonid Spawner;1
14321;Guard Fengus;21
14322;Stomper Kreeg;21
14323;Guard Slip'kik;21
14324;Cho'Rush the Observer;21
14325;Captain Kromcrush;21
14326;Guard Mol'dar;21
14327;Lethtendris;21
14329;Black War Wolf;22
14330;Black War Raptor;22
14331;Red Skeletal Warhorse;22
14332;Black War Steed;22
14333;Black War Kodo;22
14334;Black Battlestrider;22
14335;Black War Ram;22
14336;Black War Saber;22
14337;Field Repair Bot 74A;21
14338;Knot Thimblejack;21
14339;Death Howl;21
14340;Alshirr Banebreath;21
14341;Felendor the Accuser;13
14342;Ragepaw;21
14343;Olm the Wise;21
14344;Mongress;21
14345;The Ongar;21
14346;Captain Greshkil;12
14347;Highlord Demitrian;24
14348;Earthcaller Franzahl;24
14349;Pimgib;21
14350;Hydroling;21
14351;Gordok Bushwacker;21
14352;Duke Landressar;14
14353;Mizzle the Crafty;21
14354;Pusillin;21
14355;Azj'Tordin;21
14356;Sawfin Frenzy;11
14357;Lake Thresher;3
14358;Shen'dralar Ancient;21
14361;Shen'dralar Wisp;21
14362;Thornling;21
14363;Thief Catcher Shadowdelve;21
14364;Shen'dralar Spirit;21
14365;Thief Catcher Farmountain;21
14366;Warpwood Spores;21
14367;Thief Catcher Thunderbrew;21
14368;Lorekeeper Lydros;21
14369;Shen'dralar Zealot;21
14370;Cadaverous Worm;21
14371;Shen'dralar Provisioner;21
14372;Winterfall Ambusher;14
14373;Sage Korolusk;21
14374;Scholar Runethorn;21
14375;Scout Stronghand;21
14376;Scout Manslayer;21
14377;Scout Tharr;21
14378;Huntress Skymane;22
14379;Huntress Ravenoak;22
14380;Huntress Leafrunner;22
14381;Lorekeeper Javon;21
14382;Lorekeeper Mykos;21
14383;Lorekeeper Kildrath;21
14385;Doomguard Minion;18
14386;Wandering Eye of Kilrogg;21
14387;Lothos Riftwaker;21
14388;Rogue Black Drake;12
14389;Netherwalker;21
14390;Expeditionary Mountaineer;10
14391;Dire Maul Reaver Post;21
14392;Overlord Runthak;20
14393;Expeditionary Priest;10
14394;Major Mattingly;21
14395;Griniblix the Spectator;21
14396;Eye of Immol'thar;21
14397;Mana Burst;21
14398;Eldreth Darter;21
14399;Arcane Torrent;21
14400;Arcane Feedback;21
14401;Master Elemental Shaper Krixix;24
14402;Seeker Cromwell;22
14403;Seeker Nahr;22
14404;Seeker Thompson;22
14406;Roving Kodo;6
14421;Brown Prairie Dog;11
14422;BRD Trigger;13
14423;Officer Jaxon;22
14424;Mirelow;3
14425;Gnawbone;3
14426;Harb Foulmountain;5
14427;Gibblesnik;5
14428;Uruson;1
14429;Grimmaw;1
14430;Duskstalker;1
14431;Fury Shelda;1
14432;Threggil;1
14433;Sludginn;5
14434;Alarm-o-Bot;11
14435;Prince Thunderaan;24
14436;Mor'zul Bloodbringer;22
14437;Gorzeeki Wildeyes;22
14438;Officer Pomeroy;22
14439;Officer Brady;22
14440;Hunter Sagewind;22
14441;Hunter Ragetotem;22
14442;Hunter Thunderhorn;22
14443;Doomguard Tap Trigger;1
14444;Orcish Orphan;20
14445;Lord Captain Wyrmak;11
14446;Fingat;12
14447;Gilmorian;10
14448;Molt Thorn;10
14449;Blackwing Orb Trigger;24
14450;Orphan Matron Nightingale;20
14451;Orphan Matron Battlewail;20
14452;Enslaved Doomguard Commander;14
14453;Orb of Domination;24
14454;The Windreaver;22
14455;Whirling Invader;22
14456;Blackwing Guardsman;24
14457;Princess Tempestria;22
14458;Watery Invader;22
14459;Nefarian's Troops;24
14460;Blazing Invader;22
14461;Baron Charr;22
14462;Thundering Invader;22
14463;Daio the Decrepit;22
14464;Avalanchion;22
14465;Alliance Battle Standard;22
14466;Horde Battle Standard;22
14467;Kroshius;22
14469;Niby the Almighty;22
14470;Impsy;22
14471;Setis;22
14472;Gretheer;22
14473;Lapress;22
14474;Zora;22
14475;Rex Ashil;22
14476;Krellack;22
14477;Grubthor;22
14478;Huricanian;22
14479;Twilight Lord Everun;22
14480;Alowicious Czervik;22
14481;Emmithue Smails;22
14482;Xorothian Imp;22
14483;Dread Guard;22
14484;Injured Peasant;22
14485;Plagued Peasant;22
14486;Scourge Footsoldier;29
14487;Gluggle;10
14488;Roloch;10
14489;Scourge Archer;29
14490;Rippa;11
14491;Kurmokk;11
14492;Verifonix;10
14493;Priest Epic Event Caller;22
14494;Eris Havenfire;22
14495;Invisible Trigger One;14
14496;Stormwind Orphan;20
14497;Shellene;3
14498;Tosamina;6
14499;Horde Orphan;20
14500;J'eevee;22
14501;Warlock Mount Ritual Mob Type 3, Infernal (DND);22
14502;Xorothian Dreadsteed;22
14503;The Cleaner;22
14504;Dreadsteed Spirit;22
14505;Riding Horse (Dreadsteed);22
14506;Lord Hel'nurath;22
14507;High Priest Venoxis;25
14508;Short John Mithril;22
14509;High Priest Thekal;25
14510;High Priestess Mar'li;25
14511;Shadowed Spirit;22
14512;Corrupted Spirit;16
14513;Malicious Spirit;16
14514;Banal Spirit;16
14515;High Priestess Arlokk;25
14516;Death Knight Darkreaver;22
14517;High Priestess Jeklik;25
14518;Aspect of Banality;16
14519;Aspect of Corruption;16
14520;Aspect of Malice;16
14521;Aspect of Shadow;16
14522;Ur'dan;22
14523;Ulathek;22
14524;Vartrus the Ancient;22
14525;Stoma the Ancient;22
14526;Hastat the Ancient;22
14527;Simone the Inconspicuous;22
14528;Precious;22
14529;Franklin the Friendly;22
14530;Solenor the Slayer;22
14531;Artorius the Amiable;22
14532;Razzashi Venombrood;25
14533;Simone the Seductress;22
14534;Klinfran the Crazed;22
14535;Artorius the Doombringer;22
14536;Nelson the Nice;22
14538;Precious the Devourer;22
14539;Swift Timber Wolf;22
14540;Swift Brown Wolf;22
14541;Swift Gray Wolf;22
14542;Great White Kodo;22
14543;Swift Olive Raptor;22
14544;Swift Orange Raptor;22
14545;Swift Blue Raptor;22
14546;Swift Brown Ram;22
14547;Swift White Ram;22
14548;Swift Gray Ram;22
14549;Great Brown Kodo;22
14550;Great Gray Kodo;22
14551;Swift Yellow Mechanostrider;22
14552;Swift White Mechanostrider;22
14553;Swift Green Mechanostrider;22
14554;Swift Stripped Mechanostrider;22
14555;Swift Mistsaber;22
14556;Swift Frostsaber;22
14557;Swift Dawnsaber;22
14558;Purple Skeletal Warhorse;7
14559;Swift Palamino;22
14560;Swift White Steed;22
14561;Swift Brown Steed;22
14562;Swift Blue Mechanostrider;11
14563;Swift Red Mechanostrider;11
14564;Terrordale Spirit;22
14565;Riding Horse (Charger);11
14566;Ancient Equine Spirit;22
14567;Derotain Mudsipper;14
14568;Darkreaver's Fallen Charger;22
14581;Sergeant Thunderhorn;22
14601;Ebonroc;24
14602;Swift Stormsaber;22
14603;Zapped Shore Strider;12
14604;Zapped Land Walker;12
14605;Bone Construct;24
14606;Drakonid Corpse Trigger;1
14621;Overseer Maltorius;23
14622;Thorium Brotherhood Lookout;23
14623;Warsong Gulch Battlemaster;23
14624;Master Smith Burninate;23
14625;Overseer Oilfist;23
14626;Taskmaster Scrange;23
14627;Hansel Heavyhands;23
14628;Evonice Sootsmoker;23
14629;Loggerhead Snapjaw;1
14630;Leatherback Snapjaw;1
14631;Olive Snapjaw;1
14632;Hawksbill Snapjaw;1
14633;Albino Snapjaw;1
14634;Lookout Captain Lolo Longstriker;23
14635;Sleepy Dark Iron Worker;12
14636;Chambermaid Pillaclencher;12
14637;Zorbin Fandazzle;23
14638;Zapped Wave Strider;23
14639;Zapped Deep Strider;23
14640;Zapped Cliff Giant;12
14641;[PH] Horde spell thrower;1
14642;[PH] Alliance Spell thrower;1
14643;[PH] Alliance Herald;14
14644;[PH] Horde Herald;14
14645;Warsong Gulch Herald;23
14646;Stratholme Trigger;14
14661;Stinglasher;23
14662;Corrupted Fire Nova Totem V;12
14663;Corrupted Stoneskin Totem VI;13
14664;Corrupted Healing Stream Totem V;14
14666;Corrupted Windfury Totem III;14
14667;Corrupted Totem;1
14668;Corrupted Infernal;24
14681;Transporter Malfunction;1
14682;Sever;29
14683;Baron Titus Rivendare;14
14684;Balzaphon;29
14685;Morbus;14
14686;Lady Falther'ess;29
14687;Soulless;14
14688;Master Sandoval;14
14689;Mana Elemental;21
14690;Revanchion;29
14691;Basalt;14
14692;Wollstonecraft;14
14693;Scorn;29
14694;Necrosis;14
14695;Lord Blackwood;29
14696;Stitched Behemoth;14
14697;Lumbering Horror;29
14698;Silent Stalker;14
14699;Spectral Soldier UNUSED;13
14700;Unclean Spirit;14
14701;Doom Wraith;13
14702;Wailing Widow;14
14703;Death Siren;14
14704;Skittering Dread;13
14705;Nerubian Webspinner;14
14706;Skeletal Shocktrooper UNUSED;13
14707;Bone Warder;14
14708;Decaying Warrior;14
14709;Blighted Dead;13
14710;Dread Sorcerer;14
14711;Plagued Eater UNUSED;14
14712;Midden Ghoul;14
14713;Putrid Flyer;14
14714;Winged Horror;14
14715;Silverwing Elite;23
14717;Horde Elite;12
14718;Horde Laborer;3
14719;[PH] Alliance Tower Lieutenant;14
14720;High Overlord Saurfang;23
14721;Field Marshal Afrasiabi;23
14722;Clavicus Knavingham;23
14723;Mistina Steelshield;23
14724;Bubulo Acerbus;23
14725;Raedon Duskstriker;23
14726;Rashona Straglash;23
14727;Vehena;23
14728;Rumstag Proudstrider;23
14729;Ralston Farnsley;23
14730;Revantusk Watcher;23
14731;Lard;23
14732;PvP CTF Credit Marker;14
14733;Sentinel Farsong;23
14734;Revantusk Drummer;23
14735;ggoodman's flag tester;14
14736;Primal Torntusk;23
14737;Smith Slagtree;23
14738;Otho Moji'ko;23
14739;Mystic Yayo'jin;23
14740;Katoom the Angler;23
14741;Huntsman Markhor;23
14742;Zap Farflinger;23
14743;Jhordy Lapforge;23
14744;Frostwolf Riding Wolf;23
14745;Stormpike Riding Ram;23
14746;[PH] Horde Tower Lieutenant;14
14748;Vilebranch Kidnapper;23
14750;Gurubashi Bat Rider;25
14751;Frostwolf Battle Standard;23
14752;Stormpike Battle Standard;23
14753;Illiyana Moonblaze;23
14754;Kelm Hargunth;23
14755;Tiny Green Dragon;1
14756;Tiny Red Dragon;1
14757;Elder Torntusk;23
14758;Zul'Gurub Trigger;25
14761;Creeping Doom;22
14762;Dun Baldar North Marshal;23
14763;Dun Baldar South Marshal;23
14764;Icewing Marshal;23
14765;Stonehearth Marshal;23
14766;Iceblood Marshal;23
14767;Tower Point Marshal;23
14768;East Frostwolf Marshal;23
14769;West Frostwolf Marshal;23
14770;Dun Baldar North Warmaster;23
14771;Dun Baldar South Warmaster;23
14772;East Frostwolf Warmaster;23
14773;Iceblood Warmaster;23
14774;Icewing Warmaster;23
14775;Stonehearth Warmaster;23
14776;Tower Point Warmaster;23
14777;West Frostwolf Warmaster;23
14781;Captain Shatterskull;23
14801;Wild Polymorph Target;1
14821;Razzashi Raptor;25
14822;Sayge;24
14823;Silas Darkmoon;24
14824;GGOODMAN;1
14825;Withered Mistress;25
14826;Sacrificed Troll;25
14827;Burth;24
14828;Gelvas Grimegate;24
14829;Yebb Neblegear;24
14830;Unkillable Test Dummy 60 Warrior;14
14831;Unkillable Test Dummy 63 Warrior;14
14832;Kerri Hicks;24
14833;Chronos;24
14834;Hakkar;25
14841;Rinling;24
14842;Melnan Darkstone;24
14843;Kruban Darkblade;24
14844;Sylannia;24
14845;Stamp Thunderhorn;24
14846;Lhara;24
14847;Professor Thaddeus Paleo;24
14848;Herald;25
14849;Darkmoon Faire Carnie;24
14850;Gruk;10
14851;Bog;1
14852;Throk;1
14853;Torg;1
14854;Kall;1
14855;Dagg;1
14856;Mott;1
14857;Erk;10
14858;Progk;1
14859;Guard Taruc;10
14860;Flik;24
14861;Blood Steward of Kirtonos;16
14862;Emissary Roman'khan;26
14864;Khaz Modan Ram;24
14865;Felinni;24
14866;Flik's Frog;24
14867;Jubjub;24
14868;Hornsley;24
14869;Pygmy Cockatrice;24
14870;Stoneclaw Totem TEST;14
14871;Morja;24
14872;Trok;2
14873;Okla;2
14874;Karu;2
14875;Molthor;25
14876;Zandalar Headshrinker;25
14877;High Priest Venoxis Transform Visual;25
14878;Jubling;24
14879;Arathi Basin Battlemaster;25
14880;Razzashi Skitterer;25
14881;Spider;25
14882;Atal'ai Mistress;25
14883;Voodoo Slave;25
14884;Parasitic Serpent;25
14885;[PH] Jon LeCraft;14
14886;The Good Rabbit;20
14887;Ysondre;26
14888;Lethon;26
14889;Emeriss;26
14890;Taerar;26
14892;Fang;10
14893;Guard Kurall;10
14894;Swarm of bees;1
14901;Peon;1
14902;Jin'rokh the Breaker;25
14903;Al'tabim the All-Seeing;25
14904;Maywiki of Zuldazar;25
14905;Falthir the Sightless;25
14906;Test Guy;2
14908;Mogg;2
14909;Pooka;2
14910;Exzhal;25
14911;Zandalar Enforcer;25
14912;Captured Hakkari Zealot;25
14913;TEST DUDE;1
14921;Rin'wosho the Trader;25
14941;High Priestess Jeklik Transform Visual;25
14942;Kartra Bloodsnarl;24
14943;Guse's War Rider;23
14944;Jeztor's War Rider;23
14945;Mulverick's War Rider;23
14946;Slidore's Gryphon;23
14947;Ichman's Gryphon;23
14948;Vipore's Gryphon;23
14961;Mirvyna Jinglepocket;20
14962;Dillord Copperpinch;20
14963;Gapp Jinglepocket;20
14964;Hecht Copperpinch;20
14965;Frenzied Bloodseeker Bat;25
14966;High Priest Thekal Transform Visual;25
14967;High Priestess Mar'li Transform Visual;25
14968;High Priestess Arlokk Transform Visual;25
14981;Elfarran;24
14982;Lylandris;24
14983;Field Marshal Oslight;25
14984;Sergeant Maclear;25
14986;Shade of Jin'do;25
14987;Powerful Healing Ward;25
14988;Ohgan;25
14989;Poisonous Cloud;25
14990;Defilers Emissary;25
14991;League of Arathor Emissary;25
14994;Zandalarian Event Generator;25
15001;PvP A-Mid Credit Marker;25
15002;PvP Mid Credit Marker;25
15003;PvP H-Mid Credit Marker;25
15004;PvP ALT-S Credit Marker;25
15005;PvP ALT-N Credit Marker;25
15006;Deze Snowbane;25
15007;Sir Malory Wheeler;25
15008;Lady Hoteshem;25
15009;Voodoo Spirit;25
15010;Jungle Toad;25
15011;Wagner Hammerstrike;20
15012;Javnir Nashak;20
15021;Deathmaster Dwire;25
15022;Deathstalker Mortis;25
15041;Spawn of Mar'li;25
15042;Zanza the Restless;25
15043;Zulian Crocolisk;25
15045;Arathi Farmer;25
15046;Forsaken Farmer;25
15047;Gurubashi;25
15061;Spirit of Jin'do;25
15062;Arathi Lumberjack;25
15063;Arathi Blacksmith;25
15064;Forsaken Blacksmith;25
15065;Lady;25
15066;Cleo;25
15067;Zulian Stalker;25
15068;Zulian Guardian;25
15069;Heart of Hakkar;25
15070;Vinchaxa;25
15071;Underfoot;25
15072;Spike;25
15073;Pat's Hellfire Guy;25
15074;Arathi Miner;25
15075;Forsaken Miner;25
15076;Zandalarian Emissary;25
15077;Riggle Bassbait;25
15078;Jang;25
15079;Fishbot 5000;25
15080;Servant of the Hand;25
15081;Gri'lek;25
15082;Gri'lek;25
15083;Hazza'rah;25
15084;Renataki;25
15085;Wushoolay;25
15086;Arathi Stablehand;25
15087;Forsaken Stablehand;25
15088;Booty Bay Elite;25
15089;Forsaken Lumberjack;25
15090;Swift Razzashi Raptor;25
15091;Zul'Gurub Panther Trigger;25
15101;Zulian Prowler;25
15102;Silverwing Emissary;25
15103;Stormpike Emissary;25
15104;Swift Zulian Tiger;25
15105;Warsong Emissary;25
15106;Frostwolf Emissary;25
15107;Arathi Horse;25
15108;Forsaken Horse;25
15109;Primal Blessing Visual;25
15110;Gurubashi Prisoner;25
15111;Mad Servant;25
15112;Brain Wash Totem;25
15113;Honored Hero;20
15114;Gahz'ranka;25
15115;Honored Ancestor;20
15116;Grinkle;25
15117;Chained Spirit;25
15118;Master Angler Form;25
15119;Barrus;25
15121;Skeletal Magelord;12
15122;Gahz'ranka Dead;25
15123;[PH] Kris Zierhut;14
15124;Targot Jinglepocket;20
15125;Kosco Copperpinch;20
15126;Rutherford Twing;25
15127;Samuel Hawke;25
15128;Defiler Elite;25
15130;League of Arathor Elite;25
15131;Qeeju;17
15133;Killable Test Dummy 60 Warrior;14
15135;Chromatic Drake Mount;1
15136;Hammerfall Elite;13
15137;Menethil Elite;13
15138;Silverpine Elite;13
15139;Gahz'ranka Herald;25
15140;Pat's Splash Guy;14
15141;Portal of Madness;25
15142;Outlands Test Dummy Warrior 60;14
15143;Outlands Test Dummy Warrior 63;14
15146;Mad Voidwalker;25
15151;Outlands Test Dummy Warrior 55;32
15152;Outlands Test Dummy Warrior 56;32
15153;Outlands Test Dummy Warrior 57;32
15154;Outlands Test Dummy Warrior 58;32
15155;Outlands Test Dummy Warrior 59;14
15156;Outlands Test Dummy Warrior 61;14
15157;Outlands Test Dummy Warrior 62;14
15162;Scarlet Inquisitor;14
15163;Nightmare Illusion;25
15164;Mulgore Trigger;1
15165;Haughty Modiste;26
15166;[PH] Luis Barriga;14
15167;[PH] Luis Test NPC;11
15168;Vile Scarab;27
15169;Ralo'shan the Eternal Watcher;26
15170;Rutgar Glyphshaper;26
15171;Frankal Stonebridge;26
15172;Glibb;26
15173;Outlands Test Dummy Warrior 54;32
15174;Calandrath;26
15175;Khur Hornstriker;26
15176;Vargus;26
15177;Cloud Skydancer;26
15178;Runk Windtamer;26
15179;Mishta;26
15180;Baristolth of the Shifting Sands;26
15181;Commander Mar'alith;26
15182;Vish Kozus;26
15183;Geologist Larksbane;26
15184;Cenarion Hold Infantry;26
15185;Brood of Nozdormu;27
15186;Murky;1
15187;Cenarion Emissary Jademoon;13
15188;Cenarion Emissary Blackhoof;13
15189;Beetix Ficklespragg;26
15190;Noggle Ficklespragg;26
15191;Windcaller Proudhorn;26
15192;Anachronos;27
15193;The Banshee Queen;20
15194;Hermit Ortell;26
15195;Wickerman Guardian;20
15196;Deathclasp;26
15197;Darkcaller Yanka;20
15198;Blackwing;14
15199;Sergeant Hartman;20
15200;Twilight Keeper Mayna;26
15201;Twilight Flamereaver;26
15202;Vyral the Vile;26
15203;Prince Skaldrenox;26
15204;High Marshal Whirlaxis;26
15205;Baron Kazum;26
15206;The Duke of Cynders;26
15207;The Duke of Fathoms;26
15208;The Duke of Shards;26
15209;Crimson Templar;26
15210;Vulculon UNUSED;14
15211;Azure Templar;26
15212;Hoary Templar;26
15213;Twilight Overlord;26
15214;Invisible Stalker;1
15215;Mistress Natalia Mar'alith;26
15216;Male Ghost;1
15217;Female Ghost;1
15218;Faire Cannon Trigger;24
15219;Trick - Critter;1
15220;The Duke of Zephyrs;26
15221;Frankal Invisible Trigger;26
15222;Rutgar Invisible Trigger;26
15223;[PH] [UNUSED] Lord Inquisitor Opalezzix;14
15224;Dream Fog;26
15226;[UNUSED] Vekniss Builder;27
15227;[UNUSED] Vekniss Hiveshaper;27
15228;[UNUSED] Vekniss Wellborer;27
15229;Vekniss Soldier;27
15230;Vekniss Warrior;27
15231;[UNUSED] Vekniss Patroller;27
15232;[UNUSED] Vekniss Eradicator;27
15233;Vekniss Guardian;27
15234;[UNUSED] Vekniss Swarmer;27
15235;Vekniss Stinger;27
15236;Vekniss Wasp;27
15237;[UNUSED] Vekniss Wrathstinger;27
15238;[UNUSED] Vekniss Hive Reaver;27
15239;[UNUSED] Vekniss Hive Lurker;27
15240;Vekniss Hive Crawler;27
15241;[UNUSED] Vekniss Crusher;27
15242;[UNUSED] Vekniss Demolisher;27
15243;[UNUSED] Vekniss Wasprider;27
15244;[UNUSED] Vekniss Hive Raider;27
15245;[UNUSED] Vekniss Waspguard;27
15246;Qiraji Mindslayer;27
15247;Qiraji Brainwasher;27
15248;[UNUSED] Qiraji Soulbender;27
15249;Qiraji Lasher;27
15250;Qiraji Slayer;27
15251;[UNUSED] Qiraji Slaymaster;27
15252;Qiraji Champion;27
15253;[UNUSED] Qiraji Champion;27
15254;[UNUSED] Qiraji Captain;27
15255;[UNUSED] Qiraji Officer;27
15256;[UNUSED] Qiraji Commander;27
15257;[UNUSED] Qiraji Honor Guard;27
15258;[UNUSED] Qiraji Praetor;27
15259;[UNUSED] Qiraji Imperator;27
15260;Demented Druid Spirit;26
15261;Spirit Shade;26
15262;Obsidian Eradicator;27
15263;The Prophet Skeram;27
15264;Anubisath Sentinel;27
15270;Huum Wildmane;26
15275;Emperor Vek'nilash;27
15276;Emperor Vek'lor;27
15277;Anubisath Defender;27
15282;Aurel Goldleaf;26
15286;Xil'xix;26
15288;Aluntir;26
15290;Arakis;26
15293;Aendel Windspear;26
15299;Viscidus;27
15300;Vekniss Drone;27
15302;Shade of Taerar;26
15303;Maxima Blastenheimer;24
15304;Ancient Mana Spring Totem;12
15305;Lord Skwol;26
15306;Bor Wildmane;26
15307;Earthen Templar;26
15308;Twilight Prophet;26
15309;Spoops;20
15310;Jesper;20
15311;Anubisath Warder;27
15312;Obsidian Nullifier;27
15313;Moonkin (Druid - Night Elf);10
15314;Moonkin (Druid - Tauren);10
15315;Mylini Frostmoon;26
15316;Qiraji Scarab;27
15317;Qiraji Scorpion;27
15318;Hive'Zara Drone;27
15319;Hive'Zara Collector;27
15320;Hive'Zara Soldier;27
15322;[UNUSED] Hive'Zara Ambusher;27
15323;Hive'Zara Sandstalker;27
15324;Qiraji Gladiator;27
15325;Hive'Zara Wasp;27
15326;[UNUSED] Hive'Zara Swarmer;27
15327;Hive'Zara Stinger;27
15328;Steam Tonk;24
15329;[UNUSED] Hive'Zara Scout;27
15330;[UNUSED] Sand Borer;27
15331;[UNUSED] Dune Tunneler;27
15332;[UNUSED] Crystal Feeder;27
15333;Silicate Feeder;27
15334;Giant Eye Tentacle;27
15335;Flesh Hunter;27
15336;Hive'Zara Tail Lasher;27
15337;[UNUSED] Sand Mold;27
15338;Obsidian Destroyer;27
15339;Ossirian the Unscarred;27
15340;Moam;27
15341;General Rajaxx;27
15342;[UNUSED] Sphinx;27
15343;Qiraji Swarmguard;27
15344;Swarmguard Needler;27
15345;[UNUSED] Daughter of Hecate;27
15346;[UNUSED] Qiraji Wasprider;27
15347;[UNUSED] Qiraji Wasplord;27
15348;Kurinnaxx;27
15349;RC Blimp <PH>;1
15350;Horde Warbringer;23
15351;Alliance Brigadier General;23
15352;Corrupted Water Elemental;27
15353;Katrina Shimmerstar;20
15354;Rachelle Gothena;20
15355;Anubisath Guardian;27
15356;Blue Baby Murloc;1
15357;Purple Baby Murloc;1
15358;White Baby Murloc;1
15359;Pink Baby Murloc;1
15360;Green Baby Murloc;1
15361;Murki;1
15362;Malfurion Stormrage;26
15363;Spirit Totem;6
15364;RC Mortar Tank <PH>;1
15368;Tonk Mine;24
15369;Ayamiss the Hunter;27
15370;Buru the Gorger;27
15373;Halloween Pirate Captain;20
15374;Halloween Undead Pirate;20
15375;Halloween Pirate Female;20
15376;Halloween Male Ghost;20
15377;Halloween Female Ghost;20
15378;Merithra of the Dream;27
15379;Caelestrasz;27
15380;Arygos;27
15381;Anachronos the Ancient;27
15382;Fandral Staghelm;27
15383;Sergeant Stonebrow;27
15384;World Trigger;1
15385;Colonel Zerran;27
15386;Major Yeggeth;27
15387;Qiraji Warrior;27
15388;Major Pakkon;27
15389;Captain Drenn;27
15390;Captain Xurrem;27
15391;Captain Qeez;27
15392;Captain Tuubid;27
15393;[UNUSED] Ruins Qiraji Gladiator Named 7;27
15394;Hero of the Horde;1
15395;Nafien;13
15410;Anachronos Dragon Form;27
15411;Arygos Dragon Form;27
15412;Caelestrasz Dragon Form;27
15413;Merithra Dragon Form;27
15414;Qiraji Wasp;27
15415;Southshore Stink Bomb Counter;20
15419;Kania;26
15421;Qiraji Drone;27
15422;Qiraji Tank;27
15423;Kaldorei Infantry;27
15424;Anubisath Conqueror;27
15425;Debug Point;1
15426;Ahn'Qiraj Trigger;27
15427;Merithra's Wake;27
15428;Sand Vortex;27
15429;Disgusting Oozeling;27
15431;Corporal Carnes;27
15432;Dame Twinbraid;27
15434;Private Draxlegauge;27
