entry;name;Number
16574;General's Mail Gauntlets;22
16575;General's Mail Waistband;22
16576;General's Mail Bracers;22
16577;Warlord's Mail Armor;22
16578;Warlord's Mail Helm;22
16579;General's Mail Leggings;22
16580;Warlord's Mail Spaulders;22
16581;Resonite Crystal;17
16582;Monster - Wand, Horde Green Feathered;1
16583;Demonic Figurine;1
16602;Troll Charm;17
16603;Enchanted Resonite Crystal;17
16604;Moon Robes of Elune;1
16605;Friar's Robes of the Light;1
16606;Juju Hex Robes;1
16607;Acolyte's Sacrificial Robes;1
16608;Aquarius Belt;2
16622;Thornflinger;14
16623;Opaline Medallion;14
16642;Shredder Operating Manual - Chapter 1;17
16643;Shredder Operating Manual - Chapter 2;17
16644;Shredder Operating Manual - Chapter 3;17
16645;Shredder Operating Manual - Page 1;17
16646;Shredder Operating Manual - Page 2;17
16647;Shredder Operating Manual - Page 3;17
16648;Shredder Operating Manual - Page 4;17
16649;Shredder Operating Manual - Page 5;17
16650;Shredder Operating Manual - Page 6;17
16651;Shredder Operating Manual - Page 7;17
16652;Shredder Operating Manual - Page 8;17
16653;Shredder Operating Manual - Page 9;17
16654;Shredder Operating Manual - Page 10;17
16655;Shredder Operating Manual - Page 11;17
16656;Shredder Operating Manual - Page 12;17
16658;Wildhunter Cloak;17
16659;Deftkin Belt;17
16660;Driftmire Shield;17
16661;Soft Willow Cape;17
16662;Fragment of the Dragon's Eye;19
16663;Blood of the Black Dragon Champion;19
16664;Ornate Bracers;12
16665;Tome of Tranquilizing Shot;18
16666;Vest of Elements;17
16667;Coif of Elements;17
16668;Kilt of Elements;17
16669;Pauldrons of Elements;17
16670;Boots of Elements;17
16671;Bindings of Elements;17
16672;Gauntlets of Elements;17
16673;Cord of Elements;17
16674;Beaststalker's Tunic;17
16675;Beaststalker's Boots;17
16676;Beaststalker's Gloves;17
16677;Beaststalker's Cap;17
16678;Beaststalker's Pants;17
16679;Beaststalker's Mantle;17
16680;Beaststalker's Belt;17
16681;Beaststalker's Bindings;17
16682;Magister's Boots;17
16683;Magister's Bindings;17
16684;Magister's Gloves;17
16685;Magister's Belt;17
16686;Magister's Crown;17
16687;Magister's Leggings;17
16688;Magister's Robes;17
16689;Magister's Mantle;17
16690;Devout Robe;17
16691;Devout Sandals;17
16692;Devout Gloves;17
16693;Devout Crown;17
16694;Devout Skirt;17
16695;Devout Mantle;17
16696;Devout Belt;17
16697;Devout Bracers;17
16698;Dreadmist Mask;17
16699;Dreadmist Leggings;17
16700;Dreadmist Robe;17
16701;Dreadmist Mantle;17
16702;Dreadmist Belt;17
16703;Dreadmist Bracers;17
16704;Dreadmist Sandals;17
16705;Dreadmist Wraps;17
16706;Wildheart Vest;17
16707;Shadowcraft Cap;17
16708;Shadowcraft Spaulders;17
16709;Shadowcraft Pants;17
16710;Shadowcraft Bracers;17
16711;Shadowcraft Boots;17
16712;Shadowcraft Gloves;17
16713;Shadowcraft Belt;17
16714;Wildheart Bracers;17
16715;Wildheart Boots;17
16716;Wildheart Belt;17
16717;Wildheart Gloves;17
16718;Wildheart Spaulders;17
16719;Wildheart Kilt;17
16720;Wildheart Cowl;17
16721;Shadowcraft Tunic;17
16722;Lightforge Bracers;17
16723;Lightforge Belt;17
16724;Lightforge Gauntlets;17
16725;Lightforge Boots;17
16726;Lightforge Breastplate;17
16727;Lightforge Helm;17
16728;Lightforge Legplates;17
16729;Lightforge Spaulders;17
16730;Breastplate of Valor;17
16731;Helm of Valor;17
16732;Legplates of Valor;17
16733;Spaulders of Valor;17
16734;Boots of Valor;17
16735;Bracers of Valor;17
16736;Belt of Valor;17
16737;Gauntlets of Valor;17
16738;Witherseed Gloves;11
16739;Rugwood Mantle;11
16740;Shredder Operating Gloves;17
16741;Oilrag Handwraps;17
16742;Warsong Saw Blades;17
16743;Logging Rope;17
16744;Warsong Oil;17
16745;Warsong Axe Shipment;17
16746;Warsong Report;23
16747;Broken Lock;3
16748;Padded Lining;3
16762;Fathom Core;17
16763;Warsong Runner Update;23
16764;Warsong Scout Update;23
16765;Warsong Outrider Update;23
16766;Undermine Clam Chowder;13
16767;Recipe: Undermine Clam Chowder;13
16768;Furbolg Medicine Pouch;14
16769;Furbolg Medicine Totem;14
16782;Strange Water Globe;17
16783;Bundle of Reports;23
16784;Sapphire of Aku'Mai;17
16785;Rexxar's Testament;19
16786;Black Dragonspawn Eye;19
16787;Amulet of Draconic Subversion;19
16788;Captain Rackmore's Wheel;18
16789;Captain Rackmore's Tiller;18
16790;Damp Note;17
16791;Silkstream Cuffs;10
16792;Giant Club;6
16793;Arcmetal Shoulders;10
16794;Gripsteel Wristguards;10
16795;Arcanist Crown;18
16796;Arcanist Leggings;18
16797;Arcanist Mantle;18
16798;Arcanist Robes;18
16799;Arcanist Bindings;18
16800;Arcanist Boots;18
16801;Arcanist Gloves;18
16802;Arcanist Belt;18
16803;Felheart Slippers;18
16804;Felheart Bracers;18
16805;Felheart Gloves;18
16806;Felheart Belt;18
16807;Felheart Shoulder Pads;18
16808;Felheart Horns;18
16809;Felheart Robes;18
16810;Felheart Pants;18
16811;Boots of Prophecy;18
16812;Gloves of Prophecy;18
16813;Circlet of Prophecy;18
16814;Pants of Prophecy;18
16815;Robes of Prophecy;18
16816;Mantle of Prophecy;18
16817;Girdle of Prophecy;18
16818;Netherwind Belt;19
16819;Vambraces of Prophecy;18
16820;Nightslayer Chestpiece;18
16821;Nightslayer Cover;18
16822;Nightslayer Pants;18
16823;Nightslayer Shoulder Pads;18
16824;Nightslayer Boots;18
16825;Nightslayer Bracelets;18
16826;Nightslayer Gloves;18
16827;Nightslayer Belt;18
16828;Cenarion Belt;18
16829;Cenarion Boots;18
16830;Cenarion Bracers;18
16831;Cenarion Gloves;18
16832;Bloodfang Spaulders;19
16833;Cenarion Vestments;18
16834;Cenarion Helm;18
16835;Cenarion Leggings;18
16836;Cenarion Spaulders;18
16837;Earthfury Boots;18
16838;Earthfury Belt;18
16839;Earthfury Gauntlets;18
16840;Earthfury Bracers;18
16841;Earthfury Vestments;18
16842;Earthfury Helmet;18
16843;Earthfury Legguards;18
16844;Earthfury Epaulets;18
16845;Giantstalker's Breastplate;18
16846;Giantstalker's Helmet;18
16847;Giantstalker's Leggings;18
16848;Giantstalker's Epaulets;18
16849;Giantstalker's Boots;18
16850;Giantstalker's Bracers;18
16851;Giantstalker's Belt;18
16852;Giantstalker's Gloves;18
16853;Lawbringer Chestguard;18
16854;Lawbringer Helm;18
16855;Lawbringer Legplates;18
16856;Lawbringer Spaulders;18
16857;Lawbringer Bracers;18
16858;Lawbringer Belt;18
16859;Lawbringer Boots;18
16860;Lawbringer Gauntlets;18
16861;Bracers of Might;18
16862;Sabatons of Might;18
16863;Gauntlets of Might;18
16864;Belt of Might;18
16865;Breastplate of Might;18
16866;Helm of Might;18
16867;Legplates of Might;18
16868;Pauldrons of Might;18
16869;The Skull of Scryer;19
16870;The Skull of Somnus;19
16871;The Skull of Chronalis;19
16872;The Skull of Axtroz;19
16873;Braidfur Gloves;10
16882;Battered Junkbox;1
16883;Worn Junkbox;10
16884;Sturdy Junkbox;1
16885;Heavy Junkbox;12
16886;Outlaw Sabre;17
16887;Witch's Finger;17
16888;Dull Drakefire Amulet;19
16889;Polished Walking Staff;23
16890;Slatemetal Cutlass;23
16891;Claystone Shortsword;17
16892;Lesser Soulstone;1
16893;Soulstone;1
16894;Clear Crystal Rod;17
16895;Greater Soulstone;1
16896;Major Soulstone;1
16897;Stormrage Chestguard;19
16898;Stormrage Boots;19
16899;Stormrage Handguards;19
16900;Stormrage Cover;19
16901;Stormrage Legguards;19
16902;Stormrage Pauldrons;19
16903;Stormrage Belt;19
16904;Stormrage Bracers;19
16905;Bloodfang Chestpiece;19
16906;Bloodfang Boots;19
16907;Bloodfang Gloves;19
16908;Bloodfang Hood;19
16909;Bloodfang Pants;19
16910;Bloodfang Belt;19
16911;Bloodfang Bracers;19
16912;Netherwind Boots;19
16913;Netherwind Gloves;19
16914;Netherwind Crown;19
16915;Netherwind Pants;19
16916;Netherwind Robes;19
16917;Netherwind Mantle;19
16918;Netherwind Bindings;19
16919;Boots of Transcendence;19
16920;Handguards of Transcendence;19
16921;Halo of Transcendence;19
16922;Leggings of Transcendence;19
16923;Robes of Transcendence;19
16924;Pauldrons of Transcendence;19
16925;Belt of Transcendence;19
16926;Bindings of Transcendence;19
16927;Nemesis Boots;19
16928;Nemesis Gloves;19
16929;Nemesis Skullcap;19
16930;Nemesis Leggings;19
16931;Nemesis Robes;19
16932;Nemesis Spaulders;19
16933;Nemesis Belt;19
16934;Nemesis Bracers;19
16935;Dragonstalker's Bracers;19
16936;Dragonstalker's Belt;19
16937;Dragonstalker's Spaulders;19
16938;Dragonstalker's Legguards;19
16939;Dragonstalker's Helm;19
16940;Dragonstalker's Gauntlets;19
16941;Dragonstalker's Greaves;19
16942;Dragonstalker's Breastplate;19
16943;Bracers of Ten Storms;19
16944;Belt of Ten Storms;19
16945;Epaulets of Ten Storms;19
16946;Legplates of Ten Storms;19
16947;Helmet of Ten Storms;19
16948;Gauntlets of Ten Storms;19
16949;Greaves of Ten Storms;19
16950;Breastplate of Ten Storms;19
16951;Judgement Bindings;19
16952;Judgement Belt;19
16953;Judgement Spaulders;19
16954;Judgement Legplates;19
16955;Judgement Crown;19
16956;Judgement Gauntlets;19
16957;Judgement Sabatons;19
16958;Judgement Breastplate;19
16959;Bracelets of Wrath;19
16960;Waistband of Wrath;19
16961;Pauldrons of Wrath;19
16962;Legplates of Wrath;19
16963;Helm of Wrath;19
16964;Gauntlets of Wrath;19
16965;Sabatons of Wrath;19
16966;Breastplate of Wrath;19
16967;Feralas Ahi;17
16968;Sar'theris Striker;17
16969;Savage Coast Blue Sailfin;17
16970;Misty Reed Mahi Mahi;17
16971;Clamlette Surprise;17
16972;Karang's Banner;17
16973;Vial of Dire Water;14
16974;Empty Water Vial;14
16975;Warsong Sash;17
16976;Murgut's Totem;17
16977;Warsong Boots;17
16978;Warsong Gauntlets;17
16979;Flarecore Gloves;18
16980;Flarecore Mantle;18
16981;Owlbeard Bracers;17
16982;Corehound Boots;18
16983;Molten Helm;18
16984;Black Dragonscale Boots;18
16985;Windseeker Boots;17
16986;Sandspire Gloves;17
16987;Screecher Belt;17
16988;Fiery Chain Shoulders;18
16989;Fiery Chain Girdle;18
16990;Spritekin Cloak;17
16991;Triage Bandage;17
16992;Smokey's Explosive Launcher;16
16993;Smokey's Fireshooter;16
16994;Duskwing Gloves;16
16995;Duskwing Mantle;16
16996;Gorewood Bow;16
16997;Stormrager;16
16998;Sacred Protector;16
16999;Royal Seal of Alexis;14
17000;Band of the Wraith;13
17001;Elemental Circle;16
17002;Ichor Spitter;16
17003;Skullstone Hammer;16
17004;Sarah's Guide;16
17005;Boorguard Tunic;17
17006;Cobalt Legguards;17
17007;Stonerender Gauntlets;13
17008;Small Scroll;12
17009;Ambassador Malcin's Head;12
17010;Fiery Core;18
17011;Lava Core;18
17012;Core Leather;18
17013;Dark Iron Leggings;18
17014;Dark Iron Bracers;18
17015;Dark Iron Reaver;18
17016;Dark Iron Destroyer;18
17017;Pattern: Flarecore Mantle;18
17018;Pattern: Flarecore Gloves;18
17019;Arcane Dust;1
17020;Arcane Powder;22
17021;Wild Berries;1
17022;Pattern: Corehound Boots;18
17023;Pattern: Molten Helm;18
17024;Wild Root;1
17025;Pattern: Black Dragonscale Boots;18
17026;Wild Thornroot;20
17027;Scented Candle;1
17028;Holy Candle;20
17029;Sacred Candle;20
17030;Ankh;1
17031;Rune of Teleportation;1
17032;Rune of Portals;1
17033;Symbol of Divinity;1
17034;Maple Seed;1
17035;Stranglethorn Seed;1
17036;Ashwood Seed;1
17037;Hornbeam Seed;1
17038;Ironwood Seed;1
17039;Skullbreaker;12
17040;Monster - Mace, Frying Pan;1
17041;Monster - Mace, Frying Pan w/ Eggs;1
17042;Nail Spitter;12
17043;Zealot's Robe;12
17044;Will of the Martyr;14
17045;Blood of the Martyr;14
17046;Gutterblade;3
17047;Luminescent Amice;3
17048;Rumsey Rum;11
17049;Plans: Fiery Chain Girdle;18
17050;Chan's Imperial Robes;13
17051;Plans: Dark Iron Bracers;18
17052;Plans: Dark Iron Leggings;18
17053;Plans: Fiery Chain Shoulders;18
17054;Joonho's Mercy;12
17055;Changuk Smasher;12
17056;Light Feather;1
17057;Shiny Fish Scales;1
17058;Fish Oil;6
17059;Plans: Dark Iron Reaver;18
17060;Plans: Dark Iron Destroyer;18
17061;Juno's Shadow;14
17062;Recipe: Mithril Head Trout;11
17063;Band of Accuria;18
17064;Shard of the Scale;19
17065;Medallion of Steadfast Might;18
17066;Drillborer Disk;18
17067;Ancient Cornerstone Grimoire;19
17068;Deathbringer;19
17069;Striker's Mark;18
17070;Fang of the Mystics;21
17071;Gutgore Ripper;18
17072;Blastershot Launcher;18
17073;Earthshaker;18
17074;Shadowstrike;14
17075;Vis'kag the Bloodletter;19
17076;Bonereaver's Edge;18
17077;Crimson Shocker;18
17078;Sapphiron Drape;19
17082;Shard of the Flame;19
17102;Cloak of the Shrouded Mists;18
17103;Azuresong Mageblade;18
17104;Spinal Reaper;18
17105;Aurastone Hammer;18
17106;Malistar's Defender;18
17107;Dragon's Blood Cape;18
17108;Mark of Deflection;14
17109;Choker of Enlightenment;18
17110;Seal of the Archmagus;18
17111;Blazefury Medallion;21
17112;Empyrean Demolisher;21
17113;Amberseal Keeper;21
17114;Araj's Phylactery Shard;16
17115;Squirrel Token;1
17116;Squirrel Token;1
17117;Rat Catcher's Flute;14
17118;Carton of Mystery Meat;14
17119;Deeprun Rat Kabob;14
17122;ALEX BUG TEST ITEM;1
17123;Monster - Sword, Horde Troll;1
17124;Syndicate Emblem;10
17125;Seal of Ravenholdt;10
17126;Elegant Letter;10
17142;Shard of the Defiler;14
17162;Eric Test Item A;24
17163;Eric Test Item B;24
17182;Sulfuras, Hand of Ragnaros;18
17183;Dented Buckler;1
17184;Small Shield;1
17185;Round Buckler;1
17186;Small Targe;1
17187;Banded Buckler;2
17188;Ringed Buckler;3
17189;Metal Buckler;5
17190;Ornate Buckler;11
17191;Scepter of Celebras;20
17192;Reinforced Targe;2
17193;Sulfuron Hammer;18
17194;Holiday Spices;20
17195;Fake Mistletoe;20
17196;Holiday Spirits;20
17197;Gingerbread Cookie;20
17198;Egg Nog;20
17199;Bad Egg Nog;14
17200;Recipe: Gingerbread Cookie;20
17201;Recipe: Egg Nog;20
17202;Snowball;20
17203;Sulfuron Ingot;18
17204;Eye of Sulfuras;18
17222;Spider Sausage;20
17223;Thunderstrike;14
17224;Scrying Scope;23
17242;Key to Salem's Chest;1
17262;James' Key;1
17282;Monster - Dagger, Exotic B01 Green;1
17283;Monster - Dagger, Exotic B01 Red;1
17302;Blue Ribboned Holiday Gift;20
17303;Blue Ribboned Wrapping Paper;20
17304;Green Ribboned Wrapping Paper;20
17305;Green Ribboned Holiday Gift;20
17306;Stormpike Soldier's Blood;23
17307;Purple Ribboned Wrapping Paper;20
17308;Purple Ribboned Holiday Gift;20
17309;Discordant Bracers;19
17310;Aspect of Neptulon;19
17322;Eye of the Emberseer;19
17323;Mulverick's Beacon;23
17324;Guse's Beacon;23
17325;Jeztor's Beacon;23
17326;Stormpike Soldier's Flesh;23
17327;Stormpike Lieutenant's Flesh;23
17328;Stormpike Commander's Flesh;23
17329;Hand of Lucifron;19
17330;Hand of Sulfuron;19
17331;Hand of Gehennas;19
17332;Hand of Shazzrah;19
17333;Aqual Quintessence;19
17342;JYoo Random Item Test;1
17343;Test Random Chest;1
17344;Candy Cane;1
17345;Silithid Goo;13
17346;Encrusted Silithid Object;13
17347;Syndicate Man Tracker (MURP);1
17348;Major Healing Draught;23
17349;Superior Healing Draught;23
17351;Major Mana Draught;23
17352;Superior Mana Draught;23
17353;Stormpike Assault Orders;23
17354;Master Ryson's All Seeing Eye;23
17355;Rabine's Letter;13
17362;Ryson's Beacon;23
17363;Ryson's Beacon;23
17364;Scrying Scope;23
17382;Monster - Glaive - 2 Blade Purple;1
17383;Monster - Axe, 2H Horde Black War Axe;1
17384;Zinfizzlex's Portable Shredder Unit;23
17402;Greatfather's Winter Ale;20
17403;Steamwheedle Fizzy Spirits;20
17404;Blended Bean Brew;20
17405;Green Garden Tea;20
17406;Holiday Cheesewheel;20
17407;Graccu's Homemade Meat Pie;20
17408;Spicy Beefstick;20
17409;Encrusted Crystal Fragment;13
17410;Zinfizzlex's Portable Shredder Unit;23
17411;Steamsaw;23
17412;zzOLDCodex of Prayer of Fortitude;10
17413;Codex: Prayer of Fortitude;20
17414;Codex: Prayer of Fortitude II;20
17422;Armor Scraps;23
17423;Storm Crystal;23
17442;Frostwolf Assault Orders;23
17462;Monster - Axe, Horde B02 Silver;1
17463;Monster - Axe, 2H Horde Blue War Axe;1
17482;Monster - Shield, B01 WoodCopperCap;1
17502;Frostwolf Soldier's Medal;23
17503;Frostwolf Lieutenant's Medal;23
17504;Frostwolf Commander's Medal;23
17505;Ichman's Beacon;23
17506;Vipore's Beacon;23
17507;Slidore's Beacon;23
17508;Forcestone Buckler;10
17522;Irondeep Supplies;23
17523;Smokey's Drape;20
17542;Coldtooth Supplies;23
17562;Knight-Lieutenant's Dreadweave Boots;22
17563;Knight-Captain's Dreadweave Bracers;22
17564;Knight-Lieutenant's Dreadweave Gloves;22
17565;Knight-Captain's Dreadweave Belt;22
17566;Lieutenant Commander's Headguard;22
17567;Knight-Captain's Dreadweave Leggings;22
17568;Knight-Captain's Dreadweave Robe;22
17569;Lieutenant Commander's Dreadweave Mantle;22
17570;Champion's Dreadweave Hood;22
17571;Legionnaire's Dreadweave Leggings;22
17572;Legionnaire's Dreadweave Robe;22
17573;Champion's Dreadweave Shoulders;22
17574;Legionnaire's Dreadweave Belt;22
17575;Legionnaire's Dreadweave Bracers;22
17576;Blood Guard's Dreadweave Boots;22
17577;Blood Guard's Dreadweave Gloves;22
17578;Field Marshal's Coronal;22
17579;Marshal's Dreadweave Leggings;22
17580;Field Marshal's Dreadweave Shoulders;22
17581;Field Marshal's Dreadweave Robe;22
17582;Marshal's Dreadweave Cuffs;22
17583;Marshal's Dreadweave Boots;22
17584;Marshal's Dreadweave Gloves;22
17585;Marshal's Dreadweave Sash;22
17586;General's Dreadweave Boots;22
17587;General's Dreadweave Bracers;22
17588;General's Dreadweave Gloves;22
17589;General's Dreadweave Belt;22
17590;Warlord's Dreadweave Mantle;22
17591;Warlord's Dreadweave Hood;22
17592;Warlord's Dreadweave Robe;22
17593;General's Dreadweave Pants;22
17594;Knight-Lieutenant's Satin Boots;22
17595;Knight-Captain's Satin Cuffs;22
17596;Knight-Lieutenant's Satin Gloves;22
17597;Knight-Captain's Satin Cord;22
17598;Lieutenant Commander's Diadem;22
17599;Knight-Captain's Satin Leggings;22
17600;Knight-Captain's Satin Robes;22
17601;Lieutenant Commander's Satin Amice;22
17602;Field Marshal's Headdress;22
17603;Marshal's Satin Pants;22
17604;Field Marshal's Satin Mantle;22
17605;Field Marshal's Satin Vestments;22
17606;Marshal's Satin Bracers;22
17607;Marshal's Satin Sandals;22
17608;Marshal's Satin Gloves;22
17609;Marshal's Satin Sash;22
17610;Champion's Satin Cowl;22
17611;Legionnaire's Satin Trousers;22
17612;Legionnaire's Satin Vestments;22
17613;Champion's Satin Shoulderpads;22
17614;Legionnaire's Satin Sash;22
17615;Legionnaire's Satin Cuffs;22
17616;Blood Guard's Satin Boots;22
17617;Blood Guard's Satin Gloves;22
17618;General's Satin Boots;22
17619;General's Satin Bracers;22
17620;General's Satin Gloves;22
17621;General's Satin Cinch;22
17622;Warlord's Satin Mantle;22
17623;Warlord's Satin Cowl;22
17624;Warlord's Satin Robes;22
17625;General's Satin Leggings;22
17626;Frostwolf Muzzle;23
17642;Alterac Ram Hide;23
17643;Frostwolf Hide;23
17662;Stolen Treats;20
17682;Book: Gift of the Wild;20
17683;Book: Gift of the Wild II;20
17684;Theradric Crystal Carving;20
17685;Smokywood Pastures Sampler;1
17686;Master Hunter's Bow;11
17687;Master Hunter's Rifle;11
17688;Jungle Boots;11
17689;Stormpike Training Collar;23
17690;Frostwolf Insignia Rank 1;23
17691;Stormpike Insignia Rank 1;23
17692;Horn Ring;17
17693;Coated Cerulean Vial;20
17694;Band of the Fist;17
17695;Chestnut Mantle;17
17696;Filled Cerulean Vial;20
17702;Celebrian Rod;20
17703;Celebrian Diamond;20
17704;Edge of Winter;13
17705;Thrash Blade;20
17706;Plans: Edge of Winter;13
17707;Gemshard Heart;20
17708;Elixir of Frost Power;20
17709;Recipe: Elixir of Frost Power;20
17710;Charstone Dirk;20
17711;Elemental Rockridge Leggings;20
17712;Winter Veil Disguise Kit;20
17713;Blackstone Ring;20
17714;Bracers of the Stone Princess;20
17715;Eye of Theradras;20
17716;SnowMaster 9000;10
17717;Megashot Rifle;20
17718;Gizlock's Hypertech Buckler;20
17719;Inventor's Focal Sword;20
17720;Schematic: Snowmaster 9000;20
17721;Gloves of the Greatfather;20
17722;Pattern: Gloves of the Greatfather;20
17723;Green Holiday Shirt;20
17724;Pattern: Green Holiday Shirt;20
17725;Formula: Enchant Weapon - Winter's Might;20
17726;Smokywood Pastures Special Gift;20
17727;Smokywood Pastures Gift Pack;20
17728;Albino Crocscale Boots;20
17730;Gatorbite Axe;20
17731;Scroll of Celebras;1
17732;Rotgrip Mantle;20
17733;Fist of Stone;20
17734;Helm of the Mountain;20
17735;The Feast of Winter Veil;20
17736;Rockgrip Gauntlets;20
17737;Cloud Stone;20
17738;Claw of Celebras;20
17739;Grovekeeper's Drape;20
17740;Soothsayer's Headdress;20
17741;Nature's Embrace;20
17742;Fungus Shroud Armor;20
17743;Resurgence Rod;20
17744;Heart of Noxxion;20
17745;Noxious Shooter;20
17746;Noxxion's Shackles;20
17747;Razorlash Root;20
17748;Vinerot Sandals;20
17749;Phytoskin Spaulders;20
17750;Chloromesh Girdle;20
17751;Brusslehide Leggings;20
17752;Satyr's Lash;20
17753;Verdant Keeper's Aim;20
17754;Infernal Trickster Leggings;20
17755;Satyrmane Sash;20
17756;Shadowshard Fragment;20
17757;Amulet of Spirits;20
17758;Amulet of Union;20
17759;Mark of Resolution;16
17760;Seed of Life;20
17761;Gem of the First Khan;20
17762;Gem of the Second Kahn;20
17763;Gem of the Third Kahn;20
17764;Gem of the Fourth Kahn;20
17765;Gem of the Fifth Kahn;20
17766;Princess Theradras' Scepter;20
17767;Bloomsprout Headpiece;20
17768;Woodseed Hoop;20
17769;Sagebrush Spaulders;1
17770;Branchclaw Gauntlets;20
17771;Elementium Bar;24
17772;Zealous Shadowshard Pendant;20
17773;Prodigious Shadowshard Pendant;20
17774;Mark of the Chosen;20
17775;Acumen Robes;20
17776;Sprightring Helm;20
17777;Relentless Chain;20
17778;Sagebrush Girdle;20
17779;Hulkstone Pauldrons;20
17780;Blade of Eternal Darkness;20
17781;The Pariah's Instructions;20
17782;Talisman of Binding Shard;19
17783;Talisman of Binding Fragment;19
17802;Thunderfury, Blessed Blade of the Windseeker DEPRECATED;14
17822;Frostwolf Maps;23
17823;Stormpike Battle Plans;23
17824;Level 65 Test Gear Cloth - Priest;14
17825;Level 65 Test Gear Cloth - Warlock;14
17826;Level 65 Test Gear Plate - Warrior;14
17827;QAEnchant Bracer +9 Strength;1
17828;QAEnchant Bracer +9 Stamina;1
17829;QAEnchant Bracer +9 Spirit;1
17830;QAEnchant Bracer +7 Intellect;1
17831;Level 60 Test Gear Cloth - Mage/Priest/Warlock 2;1
17832;Level 60 Test Gear Leather - Druid 2;1
17833;Level 60 Test Gear Leather - Rogue 2;1
17834;Level 60 Test Gear Mail - Hunter 2;1
17835;Level 60 Test Gear Mail - Shaman 2;1
17836;Level 60 Test Gear Plate - Paladin/Warrior 2;1
17837;Level 55 Test Gear Cloth - Mage/Priest/Warlock 2;1
17838;Level 55 Test Gear Leather - Druid 2;1
17839;Level 55 Test Gear Leather - Rogue 2;1
17840;Level 55 Test Gear Mail - Hunter 2;1
17841;Level 55 Test Gear Mail - Shaman 2;1
17842;Level 55 Test Gear Plate - Paladin/Warrior 2;1
17843;Level 50 Test Gear Cloth - Mage/Priest/Warlock 2;1
17844;Level 50 Test Gear Leather - Druid 2;1
17845;Level 50 Test Gear Leather - Rogue 2;1
17846;Level 50 Test Gear Mail - Hunter 2;1
17847;Level 50 Test Gear Mail - Shaman 2;1
17848;Level 50 Test Gear Plate - Paladin/Warrior 2;1
17849;Stormpike Banner;23
17850;Frostwolf Banner;23
17851;Level 65 Test Gear Cloth - Mage 2;1
17852;Level 65 Test Gear Cloth - Priest 2;1
17853;Level 65 Test Gear Cloth - Warlock 2;1
17854;Level 65 Test Gear Leather - Druid 2;1
17855;Level 65 Test Gear Leather - Rogue 2;1
17856;Level 65 Test Gear Leather - Rogue 3;1
17857;Level 65 Test Gear Mail - Hunter 2;1
17858;Level 65 Test Gear Mail - Hunter 3;1
17859;Level 65 Test Gear Mail - Shaman 2;1
17860;Level 65 Test Gear Plate - Paladin 2;1
17861;Level 65 Test Gear Plate - Warrior 2;1
17862;Level 65 Test Gear Plate - Warrior 3;1
17882;QAEnchant Chest +100 Health;1
17883;QAEnchant Chest +100 Mana;1
17884;QAEnchant Cloak +5 Resistances;11
17885;QAEnchant Cloak +70 Armor;1
17886;zzOLD - QAEnchant Weapon Winter's Might;1
17887;QAEnchant 2H Weapon +9 Damage;1
17888;QAEnchant Weapon +5 Damage;1
17889;zzOLD - QAEnchant 2H Weapon Major Intellect;1
17890;zzOLD - QAEnchant Shield +7 Spirit;1
17891;QAEnchant Shield +7 Stamina;1
17892;QAEnchant Shield +8 Frost Resistance;11
17893;QAEnchant Shield +9 Spirit;1
17894;QAEnchant Boots +7 Agility;1
17895;QAEnchant Boots +5 Spirit;1
17896;QAEnchant Boots +7 Stamina;1
17897;QAEnchant Gloves +7 Strength;1
17898;QAEnchant Gloves +7 Agility;1
17899;QAEnchant Gloves +1% Haste;1
17900;Stormpike Insignia Rank 2;23
17901;Stormpike Insignia Rank 3;23
17902;Stormpike Insignia Rank 4;23
17903;Stormpike Insignia Rank 5;23
17904;Stormpike Insignia Rank 6;23
17905;Frostwolf Insignia Rank 2;23
17906;Frostwolf Insignia Rank 3;23
17907;Frostwolf Insignia Rank 4;23
17908;Frostwolf Insignia Rank 5;23
17909;Frostwolf Insignia Rank 6;23
17910;Test Enchantments LockBox (Enchanting Items) 2;1
17911;Test Enchantments LockBox (Enchanting Items) 3;1
17922;Lionfur Armor;1
17942;Monster - Mace2H, War Maul;1
17943;Fist of Stone;20
17962;Blue Sack of Gems;19
17963;Green Sack of Gems;19
17964;Gray Sack of Gems;19
17965;Yellow Sack of Gems;19
17966;Onyxia Hide Backpack;19
17967;Refined Scale of Onyxia;19
17968;Charged Scale of Onyxia;19
17969;Red Sack of Gems;19
17982;Ragnaros Core;18
18000;Tough Jerky;1
18001;Tough Hunk of Bread;1
18002;Monster - Axe, 2H Horde Massive Spiked Blue;1
18005;Refreshing Spring Water;1
18022;Royal Seal of Alexis;16
18023;Blood Ruby Pendant;13
18042;Thorium Headed Arrow;21
18043;Coal Miner Boots;13
18044;Hurley's Tankard;13
18045;Tender Wolf Steak;21
18046;Recipe: Tender Wolf Steak;21
18047;Flame Walkers;17
18048;Mastersmith's Hammer;17
18062;Monster - Mace2H, Horde Hammer A03/C01Black;13
18063;Test Epic Mount;14
18082;Zum'rah's Vexing Cane;15
18083;Jumanza Grips;15
18102;Dragonrider Boots;17
18103;Band of Rumination;17
18104;Feralsurge Girdle;17
18105;PVP TEST Alliance Ear;14
18106;PVP TEST Horde Ear;14
18122;Monster - Staff, Ornate Jeweled Staff - Blue High Blue Glow;14
18123;Monster - Staff, Feathered Silver Glow;14
18142;Severed Night Elf Head;23
