ObjectList;name;Patch
1768;Flame of Azel;11
1769;Flame of Veraz;11
1770;Flame of Uzel;11
2045;Stranglekelp;11
2068;Pupellyverbos Port;11
2083;Bloodsail Correspondence;11
2086;Bloodsail Charts;11
2087;Bloodsail Orders;11
2553;A Soggy Scroll;11
2554;Cortello's Riddle;11
2555;Musty Scroll;11
2556;Cortello's Treasure;11
2558;Test;11
2560;Half-Buried Bottle;11
2712;Calcified Elven Gem;11
2743;Carved Stone Urn;11
2868;Crumpled Map;11
2875;Battered Dwarven Skeleton;11
2891;Balia'mah Trophy Skulls;11
2892;Ziata'jai Trophy Skulls;11
2893;Zul'Mamwe Trophy Skulls;11
3659;Barrel of Melon Juice;11
3695;Food Crate;11
18043;Campfire;11
18045;Campfire;11
18046;Campfire;11
18047;;11
18048;;11
18049;;11
18050;;11
18051;;11
18052;;11
18053;;11
18054;;11
18055;;11
18056;;11
18057;;11
18058;;11
18059;;11
18060;;11
18061;;11
18062;;11
18063;Bonfire;11
18064;Campfire;11
18065;Campfire;11
18066;Campfire;11
18067;Campfire;11
18068;Campfire;11
18069;Campfire;11
18070;Campfire;11
18071;Campfire;11
18072;Campfire;11
18073;Campfire;11
18074;Campfire;11
19861;Henrig Lonebrow's Journal;11
19903;Indurium Mineral Vein;11
19904;Mok'Morokk's Snuff;11
19905;Mok'Morokk's Grog;11
19906;Mok'Morokk's Strongbox;11
20359;Egg of Onyxia;11
20691;Cozzle's Footlocker;11
20727;Gizmorium Shipping Crate;11
20805;Rizzle's Unguarded Plans;11
20975;Brazier;11
20976;Campfire;11
20977;Troll Bonfire;11
20978;Troll Bonfire;11
20979;Troll Bonfire;11
20980;Troll Bonfire;11
20981;Campfire;11
31504;Wooden Chair;11
31507;Wooden Chair;11
31508;Wooden Chair;11
31509;Wooden Chair;11
32349;Mailbox;11
32590;Anvil;11
32591;Anvil;11
32592;Anvil;11
32593;Anvil;11
32594;Anvil;11
35844;Bonfire;11
38028;Campfire;11
38029;Campfire;11
38030;Campfire;11
40197;Campfire;11
40298;Campfire;11
40299;Campfire;11
40301;Campfire;11
41185;Campfire;11
41186;Campfire;11
41187;Campfire;11
41188;Campfire;11
41189;Campfire;11
41190;Campfire;11
41191;Campfire;11
41192;Campfire;11
41193;Campfire;11
41194;Campfire;11
48403;Short Wooden Seat;11
48405;Short Wooden Seat;11
48406;Short Wooden Seat;11
48407;Short Wooden Seat;11
48408;Short Wooden Seat;11
48409;Short Wooden Seat;11
48410;Short Wooden Seat;11
48411;Dwarven Campfire;11
48412;Short Wooden Seat;11
48413;Short Wooden Seat;11
48414;Dwarven Campfire;11
48415;Short Wooden Seat;11
48416;Short Wooden Seat;11
48417;Short Wooden Seat;11
48418;Short Wooden Seat;11
48419;Dwarven Campfire;11
48420;Short Wooden Seat;11
48421;Short Wooden Seat;11
48422;Short Wooden Seat;11
48423;Short Wooden Seat;11
48424;Short Wooden Seat;11
48425;Short Wooden Seat;11
48426;Short Wooden Seat;11
48427;Short Wooden Seat;11
48428;Short Wooden Seat;11
48429;Dwarven Campfire;11
48430;Short Wooden Seat;11
48431;Dwarven Campfire;11
48432;Dwarven Campfire;11
48433;Short Wooden Seat;11
48434;Short Wooden Seat;11
48435;Short Wooden Seat;11
48436;Short Wooden Seat;11
48437;Dwarven Campfire;11
48438;Short Wooden Seat;11
48439;Short Wooden Seat;11
48440;Short Wooden Seat;11
48442;Short Wooden Seat;11
48443;Dwarven Campfire;11
48444;Dwarven Campfire;11
48445;Short Wooden Seat;11
48446;Short Wooden Seat;11
48447;Short Wooden Seat;11
48448;Short Wooden Seat;11
48450;Short Wooden Seat;11
48451;Dwarven Campfire;11
48452;Short Wooden Seat;11
48453;Short Wooden Seat;11
48454;Short Wooden Seat;11
48455;Dwarven Campfire;11
48457;Short Wooden Seat;11
48458;Short Wooden Seat;11
48459;Short Wooden Seat;11
48460;Dwarven Campfire;11
48461;Short Wooden Seat;11
48462;Short Wooden Seat;11
48463;Dwarven Campfire;11
48464;Short Wooden Seat;11
48465;Short Wooden Seat;11
48466;Dwarven Campfire;11
48467;Short Wooden Seat;11
48468;Short Wooden Seat;11
48469;Short Wooden Seat;11
48470;Short Wooden Seat;11
48471;Dwarven Campfire;11
48472;Dwarven Campfire;11
48473;Short Wooden Seat;11
48474;Short Wooden Seat;11
48475;Short Wooden Seat;11
48476;Dwarven Campfire;11
48477;Short Wooden Seat;11
48478;Short Wooden Seat;11
48479;Short Wooden Seat;11
48480;Dwarven Campfire;11
48481;Short Wooden Seat;11
48482;Short Wooden Seat;11
48483;Short Wooden Seat;11
48484;Short Wooden Seat;11
48485;Short Wooden Seat;11
48486;Short Wooden Seat;11
48487;Dwarven Campfire;11
48488;Short Wooden Seat;11
48489;Short Wooden Seat;11
48490;Dwarven Campfire;11
48491;Short Wooden Seat;11
48492;Dwarven Campfire;11
48493;Dwarven Campfire;11
48494;Dwarven Campfire;11
48495;Dwarven Campfire;11
48496;Dwarven Campfire;11
48497;Dwarven Campfire;11
48498;Short Wooden Seat;11
48500;Short Wooden Seat;11
48501;Short Wooden Seat;11
48502;Short Wooden Seat;11
48503;Short Wooden Seat;11
48504;Short Wooden Seat;11
48505;Short Wooden Seat;11
48506;Short Wooden Seat;11
48507;Short Wooden Seat;11
48508;Dwarven Campfire;11
48509;Short Wooden Seat;11
48510;Short Wooden Seat;11
48511;Short Wooden Seat;11
48512;Dwarven Campfire;11
48513;Short Wooden Seat;11
48514;Short Wooden Seat;11
48515;Short Wooden Seat;11
50986;Bonfire;11
50987;Bonfire;11
50988;Bonfire;11
50989;Bonfire;11
74447;Large Iron Bound Chest;11
74448;Large Solid Chest;11
85556;Vator2;11
89634;Iron Coral;11
89635;Sunscorched Shell;11
103005;Short Wooden Seat;11
103006;Short Wooden Seat;11
103007;Short Wooden Seat;11
103009;Short Wooden Seat;11
103010;Short Wooden Seat;11
103011;Dwarven Campfire;11
103012;Short Wooden Seat;11
103600;Andron's Bookshelf;11
110230;Bonfire;11
110231;Bonfire;11
110232;Bonfire;11
110233;Bonfire;11
110234;Bonfire;11
110235;Campfire;11
110236;Campfire;11
113757;Shadowforge Cache;11
121264;Lucius's Lockbox;11
123214;Duskwood Chest;11
123329;Baelog's Chest;11
123463;Baelog's Journal;11
124367;Temple Door;11
124368;Temple Door;11
124369;The Ancient Vault;11
124371;Keystone;11
124372;Seal of Khaz'Mul;11
124388;Garrett Family Chest;11
124389;Krom Stoutarm's Chest;11
125477;Conspicuous Urn;11
126260;Ancient Chest;11
129127;Gallywix's Lockbox;11
130511;Altar of The Keepers;11
131474;The Discs of Norgannon;11
131978;Large Mithril Bound Chest;11
133234;Altar of Archaedas;11
133466;Bench;11
133467;Bench;11
133468;Bench;11
133469;Bench;11
140908;Mailbox;11
140911;Spool of Light Chartreuse Silk Thread;11
140971;Gahz'ridian;11
141069;Campfire;11
141610;Bonfire;11
141611;Bonfire;11
141838;Forge;11
141839;Anvil;11
141840;Anvil;11
141841;Forge;11
141843;Bonfire;11
141844;Campfire;11
141845;Cauldron;11
141853;Violet Tragan;11
141869;Temple Door;11
141931;Hippogryph Egg;11
141979;Ancient Treasure;11
142036;Rin'ji's Cage;11
142071;Egg-O-Matic;11
142073;Campfire;11
142075;Mailbox;11
142088;Tablet of Will;11
142089;Mailbox;11
142090;Bonfire;11
142091;Bonfire;11
142093;Mailbox;11
142094;Mailbox;11
142095;Mailbox;11
142102;Mailbox;11
142103;Mailbox;11
142109;Mailbox;11
142110;Mailbox;11
142111;Mailbox;11
142117;Mailbox;11
142119;Mailbox;11
142122;Wanted Poster;11
142127;Rin'ji's Secret;11
142139;Crackling Campfire;11
142142;Sungrass;11
142143;Blindweed;11
142144;Ghost Mushroom;11
142145;Gromsblood;11
142179;Solarsal Gazebo;11
142180;Jintha'Alor Alter;11
142181;Stolen Cargo;11
142184;Captain's Chest;11
142185;Flame of Byltan;11
142186;Flame of Lahassa;11
142187;Flame of Imbel;11
142188;Flame of Samha;11
142189;Inconspicuous Landmark;11
142191;Horde Supply Crate;11
142194;Pirate's Treasure!;11
142195;Woodpaw Battle Map;11
142207;The Final Chamber;11
142208;Gnome Face 04;11
142209;Gnome Face 03;11
142210;Gnome Face 02;11
142211;Gnome Face 01;11
142212;Gnome Face 06;11
142213;Gnome Face 05;11
142214;Button;11
142215;Button;11
142216;Button;11
142217;Button;11
142218;Button;11
142219;Button;11
142343;Uldum Pedestal;11
142344;Artificial Extrapolator;11
142345;Matrix Punchograph 3005-A;11
142475;Matrix Punchograph 3005-B;11
142476;Matrix Punchograph 3005-C;11
142477;Thermaplugg's Safe;11
142487;The Sparklematic 5200;11
142488;Doodad_G_HologramTrogg01;11
142696;Matrix Punchograph 3005-D;11
142697;Nimboya's Pike;11
142698;Witherbark Village;11
142700;Witherbark Village Spell Focus 02;11
142958;Feralas: A History;11
142965;Bonfire;11
142966;Bonfire;11
142967;Bonfire;11
142968;Campfire;11
142969;Smoked Meat Rack;11
142970;Smoked Meat Rack;11
142971;Campfire;11
142972;Smoked Meat Rack;11
142973;Campfire;11
142974;Smoked Meat Rack;11
142976;Campfire;11
142977;Campfire;11
142978;Campfire;11
142979;Smoked Meat Rack;11
142980;Bonfire;11
143980;Gordunni Scroll;11
143981;Mailbox;11
143982;Mailbox;11
143983;Mailbox;11
143984;Mailbox;11
143985;Mailbox;11
143986;Mailbox;11
143987;Mailbox;11
143988;Mailbox;11
143989;Mailbox;11
143990;Mailbox;11
143991;Smoked Meat Rack;11
144011;Mailbox;11
144013;Equinex Monolith Spell Focus (DND);11
144050;Gordunni Trap;11
144053;Scrimshank's Surveying Gear;11
144054;Shay's Chest;11
144055;Stove;11
144063;Equinex Monolith;11
144064;Gordunni Dirt Mound;11
144071;Highvale Records;11
144072;Highvale Notes;11
144073;Highvale Report;11
144112;Mailbox;11
144125;Mailbox;11
144126;Mailbox;11
144127;Mailbox;11
144128;Mailbox;11
144129;Mailbox;11
144130;Mailbox;11
144131;Mailbox;11
144179;Mailbox;11
144569;Edana Hatetalon Spell Focus (DND);11
144570;Mailbox;11
146082;Equinex Monolith Lights 1;11
146083;Equinex Monolith Lights 2;11
146085;Cave In;11
146086;Cave In;11
148840;Bonfire;11
148841;Bonfire;11
148876;Campfire;11
148877;Campfire;11
148878;Campfire;11
148879;Campfire;11
148880;Campfire;11
149026;Bonfire;11
149027;Meat Rack;11
149028;Meat Rack;11
149029;Cauldron;11
150075;Wanted Poster;11
151974;Gadgetzan;11
151975;Steamwheedle Port;11
151976;Shimmering Flats;11
151977;Shimmering Flats;11
151978;Gadgetzan;11
151979;Steamwheedle Port;11
151980;Shimmering Flats;11
151981;Steamwheedle Port;11
151982;Gadgetzan;11
151983;Gadgetzan;11
151984;Steamwheedle Port;11
152574;The Twin Colossals;11
152575;Desolace;11
152576;Feathermoon Stronghold;11
152577;High Wilderness;11
152578;Lower Wilds;11
152579;Thousand Needles;11
152580;Ravenwind;11
152581;Feathermoon Stronghold;11
152582;Desolace;11
152584;High Wilderness;11
152585;The Twin Colossals;11
152586;Desolace;11
152587;Thousand Needles;11
153124;Cauldron;11
153125;Cauldron;11
153126;Bonfire;11
153576;Cauldron;11
153577;Cauldron;11
153578;Mailbox;11
153579;Cauldron;11
153580;Campfire;11
153581;Campfire;11
153582;Campfire;11
153583;Campfire;11
153584;Campfire;11
153716;Mailbox;11
157637;Mailbox;11
160409;Chair;11
160410;Chair;11
160418;Chair;11
160419;Chair;11
160420;Stove;11
163313;Mailbox;11
163645;Mailbox;11
164724;Aquementas Spell Focus;11
164799;Videre Elixir Spell Focus (DND);11
164826;Aura 1 - Linken;11
164827;Aura 2 - Linken;11
164840;Mailbox;11
164909;Wrecked Row Boat;11
164953;Large Leather Backpacks;11
164954;Zukk'ash Pod;11
170353;Doodad_G_HologramDwarf01;11
171556;Mailbox;11
171699;Mailbox;11
171752;Mailbox;11
173047;Mailbox;11
173221;Mailbox;11
174796;Sandsorrow Watch Water Hole;11
174863;Stove;11
175084;The Sparklematic 5200;11
175085;The Sparklematic 5200;11
175087;The Sparklematic 5200;11
175335;Bonfire;11
175490;Ogre Poo 2;11
175491;Ogre Poo 1;11
175492;Ogre Poo 3;11
175763;Old Hatreds - The Colonization of Kalimdor;11
175864;Mailbox;11
176092;Box of Incendiaries;11
176278;Cauldron;11
176279;Bonfire;11
176280;Bonfire;11
176281;Bonfire;11
176282;Bonfire;11
176283;Bonfire;11
176284;Cauldron;11
176285;Bonfire;11
176286;Bonfire;11
176287;Bonfire;11
176288;Bonfire;11
176318;Bonfire;11
176319;Mailbox;11
176324;Mailbox;11
176348;Styleen's Cart;11
176582;Shellfish Trap;11
177044;Mailbox;11
177227;Couch;11
177233;Feathermoon Ferry;11
177279;Moonwell;11
177586;Broodling Essence Aura;11
177681;Gordunni Dirt Mound;11
178224;Dire Pool;11
178225;Dire Pool Spell Focus;11
178442;Horde Supply Crate;11
178864;Mailbox;11
179507;Torch;11
179508;Torch;11
179509;Torch;11
179510;Torch;11
179513;Torch;11
179846;Campfire;11
179885;Campfire;11
179886;Forge;11
179887;Anvil;11
179888;Rizzle's Guarded Plans;11
179895;Mailbox;11
179896;Mailbox;11
179912;Aerie Peak Town Center;11
180473;Brazier;11
180474;Brazier;11
180475;Brazier;11
180476;Brazier;11
180477;Brazier;11
180478;Brazier;11
180479;Brazier;11
180480;Brazier;11
180662;Floating Wreckage;11
181380;Mailbox;11
181381;Mailbox;11
181639;Mailbox;11
181643;Featherbeard's Remains;11
181645;Gryphon Egg;11
181649;Featherbeard's Journal;11
182485;Stolen Cargo;11
182567;Mailbox;11
182939;Mailbox;11
182946;Mailbox;11
183039;Mailbox;11
183046;Blindweed;11
183167;Mailbox;11
184006;Temporal Prison;11
184085;Mailbox;11
184147;Mailbox;11
184148;Mailbox;11
184530;Chair;11
184531;Chair;11
184532;Chair;11
184652;Mailbox;11
184930;Solid Fel Iron Chest;11
184933;Solid Fel Iron Chest;11
184935;Solid Fel Iron Chest;11
184944;Mailbox;11
185477;Mailbox;11
186218;Moon Well;11
186230;Mailbox;11
186419;Wrecked Row Boat;11
186629;Mailbox;11
186896;Bench;11
186897;Bench;11
186898;Bench;11
186899;Bench;11
186900;Bench;11
186901;Bench;11
186902;Bench;11
186903;Bench;11
186904;Bench;11
188123;Mailbox;11
188132;Mailbox;11
300016;TEMP Witherbark Village;11
58;Gri'lek the Wanderer;10
1560;Storage Chest;10
1561;Sealed Crate;10
1562;Marshal Haggard's Chest;10
1649;Monastery;10
1655;Monastery;10
1657;Monastery;10
1829;Campfire;10
1830;Campfire;10
1831;Bonfire;10
1832;Bonfire;10
1957;Campfire;10
1958;Campfire;10
1959;Campfire;10
1960;Campfire;10
1961;Campfire;10
1962;Campfire;10
1964;Campfire;10
1967;Firepit;10
1969;Campfire;10
1970;Campfire;10
1971;Campfire;10
1972;Campfire;10
1973;Campfire;10
1975;Campfire;10
1976;Campfire;10
1977;Campfire;10
1979;Campfire;10
1981;Campfire;10
1984;Campfire;10
1985;Campfire;10
2007;Campfire;10
2040;Mithril Deposit;10
2076;Bubbling Cauldron;10
2332;Barbequed Buzzard Wings;10
2333;Stranglevine Wine;10
2371;Headhunter Skull;10
2551;Boiled Skull;10
2552;Cauldron Steam;10
2562;Baked Bread;10
2574;Anvil;10
2575;Forge;10
2653;Lesser Bloodstone Deposit;10
2658;Bonfire;10
2703;Trollbane's Tomb;10
2719;Bubbling Cauldron;10
2744;Giant Clam;10
2855;Solid Chest;10
2857;Solid Chest;10
2866;Firebloom;10
2871;Seaworn Altar;10
2872;Enchanted Sea Kelp;10
3202;Grom'gol;10
3203;Arena;10
3204;Booty Bay;10
3205;Arena;10
3206;Booty Bay;10
3207;Duskwood;10
3208;Booty Bay;10
3209;Grom'Gol;10
3210;Arena;10
3211;Duskwood;10
3212;Booty Bay;10
3213;Arena;10
3214;Arena;10
3215;Grom'Gol;10
3216;Arena;10
3217;Duskwood;10
3270;Campfire;10
3307;Campfire;10
3643;Old Footlocker;10
3702;Armor Crate;10
3703;Armor Crate;10
3704;Weapon Crate;10
3769;Potbelly Stove;10
3797;Cozy Fire;10
3798;Cozy Fire;10
3839;Burning Embers;10
3840;Burning Embers;10
3841;Burning Embers;10
3842;Burning Embers;10
3843;Burning Embers;10
3844;Burning Embers;10
3845;Burning Embers;10
3852;Fierce Blaze;10
3853;Fierce Blaze;10
3855;Fierce Blaze;10
3856;Fierce Blaze;10
3857;Fierce Blaze;10
3888;Mighty Blaze;10
3890;Blazing Fire;10
3891;Mighty Blaze;10
3892;Mighty Blaze;10
3893;Mighty Blaze;10
3894;Mighty Blaze;10
3895;Mighty Blaze;10
3896;Mighty Blaze;10
3897;Mighty Blaze;10
3898;Blazing Fire;10
3899;Blazing Fire;10
3900;Blazing Fire;10
3901;Blazing Fire;10
3902;Blazing Fire;10
3903;Blazing Fire;10
3904;Blazing Fire;10
3905;Blazing Fire;10
3906;Blazing Fire;10
3907;Blazing Fire;10
3908;Blazing Fire;10
3909;Blazing Fire;10
3910;Blazing Fire;10
3911;Burning Embers;10
3944;Fierce Blaze;10
3945;Mighty Blaze;10
3946;Fierce Blaze;10
3947;Fierce Blaze;10
3948;Fierce Blaze;10
3949;Fierce Blaze;10
3950;Fierce Blaze;10
3951;Mighty Blaze;10
3960;Burning Embers;10
3962;Burning Embers;10
3967;Fierce Blaze;10
3968;Fierce Blaze;10
4105;Dustwallow Marsh;10
4116;Dustwallow Marsh;10
4121;Dustwallow Marsh;10
4149;Solid Chest;10
13949;Pitted Iron Chest;10
18036;Bottle of Disease;10
19027;Tome of Mel'Thandris;10
19030;Mound of Dirt;10
19283;Compendium of the Fallen;10
19284;Mythology of the Titans;10
19877;Velinde's Locker;10
19902;Forge;10
20358;White Smoke Emitter - scale 0.2;10
20829;Campfire;10
20830;Campfire;10
20831;Campfire;10
20849;Bonfire;10
20917;Blue aura. short column. scale 3;10
20925;Captain's Footlocker;10
20939;Bogbean Plant;10
20965;Campfire;10
20966;Campfire;10
20968;Campfire;10
20982;Campfire;10
20985;Loose Dirt;10
20992;Black Shield;10
21042;Theramore Guard Badge;10
21052;Defias Strongbox;10
21053;Sentry Point;10
21054;North Point Tower;10
21055;The Barrens;10
21056;Theramore Isle;10
21057;Foothold Citadel;10
21058;The Docks;10
21059;Dustwallow Marsh;10
21060;The Docks;10
21061;Foothold Citadel;10
21062;Dustwallow Marsh;10
21063;Foothold Citadel;10
21064;Dustwallow Marsh;10
21065;The Docks;10
21066;The Docks;10
21067;Foothold Citadel;10
21068;Dustwallow Marsh;10
21069;Theramore Isle;10
21070;Sentry Point;10
21071;North Point Tower;10
21072;The Barrens;10
21073;Sentry Point;10
21074;Theramore Isle;10
21075;North Point Tower;10
21076;The Barrens;10
21077;Shady Rest Inn;10
21078;North Point Tower;10
21079;Theramore Isle;10
21080;Shady Rest Inn;10
21081;The Barrens;10
21082;Brackenwall Village;10
21083;The Barrens;10
21084;Stonemaul;10
21085;The Barrens;10
21086;Brackenwall Village;10
21087;Stonemaul;10
21088;BEWARE!;10
21089;You are entering the Dragonmurk;10
21117;Portal of Aku'Mai;10
21118;Fire of Aku'mai;10
21119;Fire of Aku'mai;10
21120;Fire of Aku'mai;10
21121;Fire of Aku'mai;10
21127;Campfire;10
21128;Orc Spy Report;10
21146;Feast Fish;10
21327;Campfire;10
21459;Campfire;10
21509;The Shady Rest Inn;10
21582;Beyond the Dark Portal;10
21679;Forge;10
22234;Signal Torch;10
22245;Sack of Meat;10
22246;Tear of Theradras;10
22250;Wooden Seat;10
22550;Draenethyst Crystals;10
22563;Cozy Fire;10
22564;Cozy Fire;10
22565;Cozy Fire;10
22566;Cozy Fire;10
22567;Cozy Fire;10
23016;Wooden Chair;10
23017;Wooden Chair;10
23018;Wooden Chair;10
23505;Gizmorium Shipping Crate;10
26490;Ironforge Visitor's Center;10
32569;Galen's Strongbox;10
32883;Bonfire;10
35251;Karnitol's Chest;10
37118;Galen's Cage;10
48561;Short Wooden Seat;10
48562;Short Wooden Seat;10
48567;Short Wooden Seat;10
48568;Short Wooden Seat;10
48576;Dwarven Campfire;10
50505;Thunder Bluff Civic Information;10
50961;Malem Chest;10
50983;Heated Forge;10
50984;Heated Forge;10
50985;Heated Forge;10
51702;Anvil;10
51703;Anvil;10
51704;Anvil;10
51705;Anvil;10
51706;Anvil;10
51707;Anvil;10
56898;Plate-n-Chain;10
56901;Tan-Your-Hide Leatherworks;10
56903;Good Food;10
56905;Swift Flights;10
56910;The Salty Sailor Tavern;10
56911;Stranglethorn Trust Bank;10
58607;Tabards;10
58608;Guild Creation;10
59517;All Things Flora;10
59518;Nautical Needs;10
59845;The Old Port Authority;10
59846;Kalimdor Airlines;10
59847;Cuts-N-Bruises Incorporated;10
59848;Southern Skies Platform;10
59850;Boucher's Cauldron;10
59851;A Tailor to Cities;10
59852;The Happy Bobber;10
59853;Stove;10
59854;Stove;10
59855;Stove;10
59856;Stove;10
59857;Stove;10
59858;Stove;10
59859;Stove;10
59860;Stove;10
59861;Stove;10
59862;Stove;10
59863;Stove;10
59864;Stove;10
59865;Stove;10
60395;Wooden Chair;10
60438;Wooden Chair;10
60439;Wooden Chair;10
60440;Wooden Chair;10
61918;Deep South Tannery;10
63195;Stormwind Visitor's Center;10
65407;Graznab's Machine;10
74091;The Salty Sailor Tavern;10
74135;Campfire;10
74138;Brazier;10
74146;Bonfire;10
75296;Large Iron Bound Chest;10
75297;Large Iron Bound Chest;10
75299;Large Solid Chest;10
75300;Large Solid Chest;10
91138;Jordan's Hammer;10
91692;Boomstick Imports East;10
92098;Bonfire;10
92099;Cauldron;10
92420;Bailor's Ore;10
92524;Guild;10
94183;Bonfire;10
94184;Bonfire;10
94185;Bonfire;10
94186;Bonfire;10
94187;Bonfire;10
94188;Bonfire;10
94189;Bonfire;10
94190;Bonfire;10
94191;Bonfire;10
97700;Secret Door;10
97701;Torch;10
97801;Fine Chair;10
97802;Fine Chair;10
97803;Fine Chair;10
101854;Herod's Door;10
101855;Lever;10
102988;Short Wooden Seat;10
102989;Short Wooden Seat;10
102990;Dwarven Campfire;10
102991;Short Wooden Seat;10
102992;Short Wooden Seat;10
102993;Dwarven Campfire;10
102994;Short Wooden Seat;10
102995;Short Wooden Seat;10
102996;Short Wooden Seat;10
102997;Short Wooden Seat;10
102998;Short Wooden Seat;10
102999;Short Wooden Seat;10
103000;Short Wooden Seat;10
103001;Short Wooden Seat;10
103002;Short Wooden Seat;10
103003;Dwarven Campfire;10
103004;Short Wooden Seat;10
103015;Shrine of Gelihast;10
103016;Altar of the Deeps;10
103662;Bolt Charged Bramble;10
103664;Rituals of Power;10
103680;Mana Rift;10
103820;Red Rocket;10
103821;Doan's Strongbox;10
104589;Lever;10
104591;Chapel Door;10
104600;High Inquisitor's Door;10
111149;Campfire;10
113752;Inn;10
123310;Ooze Covered Mithril Deposit;10
138496;HornCover;10
138497;Mouthpiece Mount;10
141980;Spectral Lockbox;10
141981;Spectral Lockbox Particles;10
142077;Anvil;10
142078;Forge;10
142079;Campfire;10
142140;Purple Lotus;10
142172;Transpolyporter BB;10
142689;Campfire;10
142690;Bubbling Cauldron;10
142691;Campfire;10
142692;Campfire;10
142693;Bubbling Cauldron;10
142694;Campfire;10
142695;Campfire;10
143230;Transpolyporter DRBB;10
143322;Ironforge Visitor's Center;10
143979;Cage Door;10
144180;Campfire;10
144181;Sword of the Barbarian King;10
148423;Inn;10
148884;Wooden Chair;10
148885;Wooden Chair;10
148886;Wooden Chair;10
148887;Wooden Chair;10
148888;Wooden Chair;10
148889;Wooden Chair;10
148891;Wooden Chair;10
148892;Wooden Chair;10
148893;Wooden Chair;10
148894;Wooden Chair;10
148895;Wooden Chair;10
148898;Wooden Chair;10
148899;Wooden Chair;10
148900;Wooden Chair;10
148901;Wooden Chair;10
148902;Wooden Chair;10
148903;Wooden Chair;10
148904;Wooden Chair;10
148905;Wooden Chair;10
148906;Wooden Chair;10
148909;Wooden Chair;10
148910;Wooden Chair;10
148911;Wooden Chair;10
148912;Wooden Chair;10
148913;Wooden Chair;10
148914;Wooden Chair;10
148915;Wooden Chair;10
150079;Mithril Deposit;10
150080;Gold Vein;10
153350;Campfire;10
157969;Cauldron;10
160866;Pew;10
160867;Pew;10
160868;Pew;10
160869;Pew;10
160870;Pew;10
160871;Pew;10
164704;Blazing Fire;10
164728;Campfire;10
165622;Chair;10
165623;Chair;10
165624;Chair;10
165625;Chair;10
165626;Chair;10
165627;Chair;10
165628;Chair;10
165629;Chair;10
165630;Chair;10
165631;Chair;10
165632;Chair;10
165633;Chair;10
169966;Anvil;10
169967;Booty Bay Blacksmith;10
173220;Horde Embassy;10
174846;Fierce Blaze;10
174847;Mighty Blaze;10
175144;Forge;10
175145;Anvil;10
175146;Cooking Brazier;10
175165;Silver Dawning's Lockbox;10
175166;Mist Veil's Lockbox;10
175545;Meat Smoker;10
175707;Campfire;10
175732;The Sentinels and the Long Vigil;10
175756;The Scourge of Lordaeron;10
175757;Sunwell - The Fall of Quel'Thalas;10
175764;Campfire;10
175765;Campfire;10
175766;Campfire;10
175767;Campfire;10
175771;Arellas Fireleaf;10
175772;Admiral Barean Westwind;10
175773;Dorgar Stoenbrow;10
175774;Fellari Swiftarrow;10
175775;Ferren Marcus;10
175776;Harthal Truesight;10
175777;Holia Sunshield;10
175778;Invar One-Arm;10
175779;Orman of Stromgarde;10
175780;Valea Twinblades;10
175781;Yana Bloodspear;10
175797;Campfire;10
175798;Campfire;10
175799;Campfire;10
175800;Campfire;10
175801;Campfire;10
175851;Forge;10
175852;Anvil;10
175853;Meat Smoker;10
175854;The Twin Empires;10
175855;Empires' Fall;10
175856;Wrath of Soulflayer;10
175948;Booty Bay Alarm Bell;10
176226;Campfire;10
176227;Campfire;10
176228;Campfire;10
176229;Campfire;10
176230;Campfire;10
176464;Campfire;10
176488;Brazier;10
176489;Brazier;10
176490;Brazier;10
176491;Brazier;10
176492;Brazier;10
176493;Brazier;10
176496;Brazier;10
176504;Campfire;10
176549;Brazier;10
176550;Brazier;10
176551;Brazier;10
176552;Brazier;10
176553;Brazier;10
176554;Brazier;10
176555;Brazier;10
176556;Brazier;10
176558;Bonfire;10
176559;Cauldron;10
176560;Bonfire;10
176574;Cauldron;10
176581;Hand of Iruxos Crystal;10
176592;Shellfish Trap;10
176635;Shellfish Trap;10
176665;Chair;10
176666;Chair;10
176667;Chair;10
176668;Chair;10
176669;Chair;10
176670;Chair;10
176671;Chair;10
176672;Chair;10
176673;Chair;10
176674;Chair;10
176675;Chair;10
176676;Chair;10
176677;Chair;10
176678;Chair;10
176679;Chair;10
176680;Chair;10
176681;Chair;10
176682;Chair;10
176683;Chair;10
176684;Chair;10
176685;Chair;10
176686;Chair;10
176687;Chair;10
176688;Chair;10
176689;Chair;10
176690;Chair;10
176691;Chair;10
176692;Chair;10
176693;Chair;10
176751;Kodo Bones;10
176752;Kodo Bones;10
176768;Stove;10
176790;Cooking Table;10
176791;Campfire;10
176945;Camp Mojache;10
176946;Shadowprey Village;10
176947;Ghost Walker Post;10
176948;Nijel's Point;10
176949;Feathermoon Stronghold;10
176950;Ghost Walker Post;10
176958;Nijel's Point;10
176959;Stonetalon Mountains;10
176960;Ghost Walker Post;10
176961;Shadowprey Village;10
177185;Abandon hope, all ye who enter here.;10
177186;Turn Back!;10
177243;Demon Portal;10
177365;Demon Portal;10
177366;Demon Portal;10
177367;Demon Portal;10
177368;Demon Portal;10
177369;Demon Portal;10
177397;Demon Portal;10
177398;Demon Portal;10
177399;Demon Portal;10
177400;Demon Portal;10
177524;Bubbly Fissure;10
177673;Serpent Statue;10
177706;Melizza's Cage;10
177748;Ghost Magnet Spell Focus (DND);10
178386;Doodad_CentaurTeleporter01;10
179084;Campfire;10
